

lab/try13/edgePreserving1/
2019-08-03 21:28:06.554807
DSC02659,1000,3794.98868958,3569.81732816,333.17257008,334.503485151,333.927846549,1.3309150717,0.598931781421,2135.46974067
DSC02660,1.70857229006,2.34052671677,2.04231502136,332.403978659,335.145418395,333.901152967,2.74143973597,0.598979662763,1.21707031653
DSC02661,47.806700694,51.2750067784,49.671347694,331.118553137,333.46289429,332.493400552,2.3443411535,0.60151569826,29.8144580168
DSC02662,145.244894841,145.798730266,145.585471393,331.306800128,333.711512187,332.625923573,2.40471205893,0.60127604563,87.507524596
DSC02663,81.7006183557,84.9359691895,83.1915828866,332.933929807,335.143244028,334.098039,2.20931422119,0.598626680356,49.7380405208
DSC02664,0.575093180943,0.786408341737,0.683970210843,332.941937172,335.072813269,334.017610268,2.13087609724,0.598770824806,0.429661971554
DSC02665,0.163494808222,0.400937186499,0.325961448946,332.916339685,335.291324666,334.069001508,2.37498498033,0.598678713371,0.154354521288
DSC02666,27.7801049461,27.8676287737,27.8328110759,333.511768525,335.319796383,334.491246609,1.80802785792,0.597922971161,16.566990905
DSC02667,7.84665852836,8.38321715389,8.16476311086,332.87019411,334.871955058,334.011546748,2.00176094797,0.598781694667,4.90177800697
DSC02668,0.454170484337,0.59766344303,0.552208071876,332.886712499,334.814220949,333.978465635,1.92750844931,0.598841004972,0.330517499615
DSC02669,0.328682221979,0.604764762891,0.434940938713,332.875539185,335.011702953,334.037458079,2.13616376825,0.598735247089,0.267479814758
DSC02670,0.350664496586,0.479537324665,0.433081431417,332.784236522,335.067575839,334.073487267,2.28333931709,0.598670674636,0.295908490978
DSC02671,0.326553144732,0.59061149501,0.470296322937,332.870385673,334.964266543,334.006008701,2.0938808702,0.598791622875,0.282178388103
DSC02672,1.73899932774,1.97794752259,1.85671802842,332.775351786,334.902707915,334.005505906,2.12735612948,0.598792524265,1.13999044159
DSC02673,0.232347268063,0.428507624145,0.335643834438,332.565477784,335.000442334,333.976170836,2.43496454976,0.598845119697,0.204439237454
DSC02674,0.474116882243,0.646504024426,0.560819019785,332.854883096,335.01066905,334.025966382,2.1557859534,0.598755845739,0.279708786378
DSC02675,11.3274170227,12.8569871996,12.1754102903,332.079328549,334.552273339,333.294082843,2.47294478973,0.600070659203,7.36096269102
DSC02677 step 0.5,0.831705853586,1.02158293239,0.883232701416,332.118857772,334.58950723,333.285076298,2.47064945777,0.60008687524,0.562512315129
DSC02678,10.8431672948,12.3228325241,11.5591131422,332.704367941,335.022313664,333.990271257,2.31794572324,0.598819837618,6.932697266
DSC02679,0.972104693681,1.01853450561,0.994804553383,332.747907962,334.992338587,334.052346587,2.24443062428,0.598708561826,0.621628295094
DSC02680,2.52056651766,2.5937091985,2.55813567832,332.693103143,335.033171072,334.0334166,2.34006792886,0.598742491203,1.58218970184
DSC02681,2.69687110231,2.82354028818,2.7663153854,332.758412708,334.952953513,333.998004408,2.19454080471,0.598805972971,1.66372401744
DSC02682 step 0.5,0.543843723858,0.598752331898,0.566293894635,332.755585922,334.827308221,333.938735973,2.07172229907,0.598912250827,0.349279036328
DSC02683,0.118852924616,0.297803230742,0.19824075779,332.620485373,334.955976034,333.941707459,2.3354906609,0.598906921576,0.136379267129
DSC02684,0.0795423682035,0.13099822464,0.103590694676,332.681446201,334.976837688,333.979955454,2.2953914863,0.59883833366,0.0375499116292
DSC02685,0.706914987015,0.900742766062,0.819492862115,332.587815527,335.139041799,334.005676059,2.55122627193,0.598792219222,0.482241361619
DSC02686,1.09073990378,1.5019466018,1.26488700541,332.982357893,334.938777439,334.047644277,1.9564195464,0.598716989707,0.770517417051
DSC02687 step 0.5,0.603354287418,0.771107564723,0.679416117277,332.839065414,335.037868519,334.033482114,2.19880310494,0.598742373771,0.404586249844
DSC02688,0.202899991636,0.420632262713,0.305427203368,332.920812476,334.891294154,334.077115858,1.97048167877,0.598664172152,0.193949690614
DSC02689,2.20137254872,2.82377374343,2.48357785
